CA2C757925CBD385	menu2-is-page-stack-shown?	0000000141B3C6A0
CA3FC42E0A627BF4	ddict-destroy	0000000141BD6AA0
CA873D7A750113B4	set-allow-hud-container-focus	0000000142CD99F0
CABE187026439E23	gui2-find-widget-path	0000000141E89B90
CAD5F4C4B0C04868	set-per-frame-mixer-override	0000000141EEE350
CB1880BEFA93CDBD	player-anim-streaming-phase	000000014187E890
CB457D65CCCE26A5	is-encounter-select?	0000000140D4B7E0
CB78DA33C0EA07D4	is-focus-test?	0000000140417960
CB7A2DA3C7F814A9	player-inv-selection-get-slot-def	0000000142CB91C0
CCF99AA7589D1AF9	gui2-set-widget-visible	0000000141E8EE80
CD4A445415DD1004	hud2-weapon-cross-clear-lines	0000000142C76130
CE6B521B4BE9500E	ddict-create	0000000141BD6710
CF558F42CC77E1BF	ddict-value-at	0000000141BD78A0
CF56CE6213BB9C96	set-int32	0000000141FFD540
CFB0C8FB3ABAFACE	player-inventory-get-item-quantity	0000000142C68B48
D02216E3AA3987B3	set-table-shader-material-values-param	0000000141394DD0
D1279A5100F9030C	use-new-mnk-controls?	0000000142B13B60
D14AA98D997732FE	is-player-ellie?	0000000140C93E50
D20BB7B482F9324E	string-debug	0000000140D62E50
D2B01A5EEC5D236D	random-float	0000000140D548F0
D380C2AF53361B36	get-playthrough-length-hours	0000000140413AF0
D3ACC1AADE537587	darray-create	0000000141BCC780
D3BD63C44EFB3216	player-on-any-horse?	000000014113A1C0
D3C82AAAE71FC5A3	script-eval-condition	0000000140D57D20
D3CCB444CBEE1545	darray-set	0000000141BCD3D0
D4FF31007E39A13F	is-chronological-mode?	0000000140D4B5B0
D5B3A3A4579CC8F5	wait-one-frame	0000000142000840
D6AD1F9730ED98C4	send-event-box-result	00000001416529C0
D77336C6E554FDD9	is-no-return-hud-currency-enabled?	0000000140417F30
DAE8D255E625836D	event-arg-point	0000000141650E40
DB044C8529474AEA	darray-at	0000000141BCBD80
DC165131FB333399	map-lookup-ptr	0000000140D52340
DD3E022E9FDA1267	set-gas-mask-setting-id	0000000140D59CC0
DD82A71997E6BB56	task-get-current-node-id	0000000140D645C0
